,frame,cell number,voltage,resistance,current,power
473,68,cell_5,3.79,0.303,6.227,142.67925100000002
474,68,cell_6,3.789,0.303,6.227,142.67925100000002
475,68,cell_average,3.8188333333333335,0.30349999999999994,6.227,142.67925100000002
476,69,cell_1,3.879,0.305,6.227,142.61075400000001
477,69,cell_2,3.8770000000000002,0.304,6.227,142.61075400000001
478,69,cell_3,3.872,0.303,6.227,142.61075400000001
479,69,cell_4,3.705,0.303,6.227,142.61075400000001
480,69,cell_5,3.785,0.303,6.227,142.61075400000001
481,69,cell_6,3.7840000000000003,0.303,6.227,142.61075400000001
482,69,cell_average,3.817,0.30349999999999994,6.227,142.61075400000001
483,70,cell_1,3.879,0.305,6.305,144.39711
484,70,cell_2,3.8770000000000002,0.304,6.305,144.39711
485,70,cell_3,3.872,0.303,6.305,144.39711
486,70,cell_4,3.705,0.303,6.305,144.39711
487,70,cell_5,3.785,0.303,6.305,144.39711
488,70,cell_6,3.7840000000000003,0.303,6.305,144.39711
489,70,cell_average,3.817,0.30349999999999994,6.305,144.39711
490,71,cell_1,3.872,0.305,6.305,144.28992499999998
491,71,cell_2,3.872,0.304,6.305,144.28992499999998
492,71,cell_3,3.869,0.303,6.305,144.28992499999998
493,71,cell_4,3.7030000000000003,0.303,6.305,144.28992499999998
494,71,cell_5,3.785,0.303,6.305,144.28992499999998
495,71,cell_6,3.7840000000000003,0.303,6.305,144.28992499999998
496,71,cell_average,3.8141666666666665,0.30349999999999994,6.305,144.28992499999998
497,72,cell_1,3.872,0.305,6.149,140.56614
498,72,cell_2,3.872,0.304,6.149,140.56614
499,72,cell_3,3.869,0.303,6.149,140.56614
500,72,cell_4,3.693,0.303,6.149,140.56614
501,72,cell_5,3.7760000000000002,0.303,6.149,140.56614
502,72,cell_6,3.778,0.303,6.149,140.56614
503,72,cell_average,3.81,0.30349999999999994,6.149,140.56614
504,73,cell_1,3.872,0.305,6.46,147.6756
505,73,cell_2,3.872,0.304,6.46,147.6756
506,73,cell_3,3.869,0.303,6.46,147.6756
507,73,cell_4,3.693,0.303,6.46,147.6756
508,73,cell_5,3.7760000000000002,0.303,6.46,147.6756
509,73,cell_6,3.778,0.303,6.46,147.6756
510,73,cell_average,3.81,0.30349999999999994,6.46,147.6756
511,74,cell_1,3.866,0.305,6.538,149.321382
512,74,cell_2,3.864,0.304,6.538,149.321382
513,74,cell_3,3.862,0.303,6.538,149.321382
514,74,cell_4,3.693,0.303,6.538,149.321382
515,74,cell_5,3.7760000000000002,0.303,6.538,149.321382
516,74,cell_6,3.778,0.303,6.538,149.321382
517,74,cell_average,3.8064999999999998,0.30349999999999994,6.538,149.321382
518,75,cell_1,3.866,0.305,6.46,147.53994
519,75,cell_2,3.864,0.304,6.46,147.53994
520,75,cell_3,3.862,0.303,6.46,147.53994
521,75,cell_4,3.693,0.303,6.46,147.53994
522,75,cell_5,3.7760000000000002,0.303,6.46,147.53994
523,75,cell_6,3.778,0.303,6.46,147.53994
524,75,cell_average,3.8064999999999998,0.30349999999999994,6.46,147.53994
525,76,cell_1,3.866,0.305,6.305,144.06924999999998
526,76,cell_2,3.864,0.304,6.305,144.06924999999998
527,76,cell_3,3.862,0.303,6.305,144.06924999999998
528,76,cell_4,3.6990000000000003,0.303,6.305,144.06924999999998
529,76,cell_5,3.778,0.303,6.305,144.06924999999998
530,76,cell_6,3.781,0.303,6.305,144.06924999999998
531,76,cell_average,3.808333333333333,0.30349999999999994,6.305,144.06924999999998
532,77,cell_1,3.866,0.305,6.305,144.06924999999998
533,77,cell_2,3.864,0.304,6.305,144.06924999999998
534,77,cell_3,3.862,0.303,6.305,144.06924999999998
535,77,cell_4,3.6990000000000003,0.303,6.305,144.06924999999998
536,77,cell_5,3.778,0.303,6.305,144.06924999999998
537,77,cell_6,3.781,0.303,6.305,144.06924999999998
538,77,cell_average,3.808333333333333,0.30349999999999994,6.305,144.06924999999998
539,78,cell_1,3.864,0.305,6.305,144.07555499999995
540,78,cell_2,3.868,0.304,6.305,144.07555499999995
541,78,cell_3,3.863,0.303,6.305,144.07555499999995
542,78,cell_4,3.697,0.303,6.305,144.07555499999995
543,78,cell_5,3.778,0.303,6.305,144.07555499999995
544,78,cell_6,3.781,0.303,6.305,144.07555499999995
545,78,cell_average,3.808499999999999,0.30349999999999994,6.305,144.07555499999995
546,79,cell_1,3.864,0.305,6.227,142.293177
547,79,cell_2,3.868,0.304,6.227,142.293177
548,79,cell_3,3.863,0.303,6.227,142.293177
549,79,cell_4,3.697,0.303,6.227,142.293177
550,79,cell_5,3.778,0.303,6.227,142.293177
551,79,cell_6,3.781,0.303,6.227,142.293177
552,79,cell_average,3.808499999999999,0.30349999999999994,6.227,142.293177
553,80,cell_1,3.864,0.305,6.149,140.461607
554,80,cell_2,3.868,0.304,6.149,140.461607
555,80,cell_3,3.863,0.303,6.149,140.461607
556,80,cell_4,3.6950000000000003,0.303,6.149,140.461607
557,80,cell_5,3.7760000000000002,0.303,6.149,140.461607
558,80,cell_6,3.777,0.303,6.149,140.461607
559,80,cell_average,3.807166666666667,0.30349999999999994,6.149,140.461607
560,81,cell_1,3.864,0.305,6.227,142.243361
561,81,cell_2,3.868,0.304,6.227,142.243361
562,81,cell_3,3.863,0.303,6.227,142.243361
563,81,cell_4,3.6950000000000003,0.303,6.227,142.243361
564,81,cell_5,3.7760000000000002,0.303,6.227,142.243361
565,81,cell_6,3.777,0.303,6.227,142.243361
566,81,cell_average,3.807166666666667,0.30349999999999994,6.227,142.243361
567,82,cell_1,3.863,0.305,6.305,144.01881
568,82,cell_2,3.867,0.304,6.305,144.01881
569,82,cell_3,3.864,0.303,6.305,144.01881
570,82,cell_4,3.6950000000000003,0.303,6.305,144.01881
571,82,cell_5,3.7760000000000002,0.303,6.305,144.01881
572,82,cell_6,3.777,0.303,6.305,144.01881
573,82,cell_average,3.8070000000000004,0.30349999999999994,6.305,144.01881
574,83,cell_1,3.863,0.305,6.305,143.95576
575,83,cell_2,3.867,0.304,6.305,143.95576
576,83,cell_3,3.864,0.303,6.305,143.95576
577,83,cell_4,3.6910000000000003,0.303,6.305,143.95576
578,83,cell_5,3.7720000000000002,0.303,6.305,143.95576
579,83,cell_6,3.775,0.303,6.305,143.95576
580,83,cell_average,3.8053333333333335,0.30349999999999994,6.305,143.95576
581,84,cell_1,3.863,0.305,6.227,142.174864
582,84,cell_2,3.867,0.304,6.227,142.174864
583,84,cell_3,3.864,0.303,6.227,142.174864
584,84,cell_4,3.6910000000000003,0.303,6.227,142.174864
585,84,cell_5,3.7720000000000002,0.303,6.227,142.174864
586,84,cell_6,3.775,0.303,6.227,142.174864
587,84,cell_average,3.8053333333333335,0.30349999999999994,6.227,142.174864
588,85,cell_1,3.862,0.305,6.071,138.60092999999998
589,85,cell_2,3.862,0.304,6.071,138.60092999999998
590,85,cell_3,3.866,0.303,6.071,138.60092999999998
591,85,cell_4,3.693,0.303,6.071,138.60092999999998
592,85,cell_5,3.7720000000000002,0.303,6.071,138.60092999999998
593,85,cell_6,3.775,0.303,6.071,138.60092999999998
594,85,cell_average,3.8049999999999997,0.30349999999999994,6.071,138.60092999999998
595,86,cell_1,3.862,0.305,6.227,142.16241
596,86,cell_2,3.862,0.304,6.227,142.16241
597,86,cell_3,3.866,0.303,6.227,142.16241
598,86,cell_4,3.693,0.303,6.227,142.16241
599,86,cell_5,3.7720000000000002,0.303,6.227,142.16241
600,86,cell_6,3.775,0.303,6.227,142.16241
601,86,cell_average,3.8049999999999997,0.30349999999999994,6.227,142.16241
602,87,cell_1,3.862,0.305,6.149,140.36937200000003
603,87,cell_2,3.862,0.304,6.149,140.36937200000003
604,87,cell_3,3.866,0.303,6.149,140.36937200000003
605,87,cell_4,3.6950000000000003,0.303,6.149,140.36937200000003
606,87,cell_5,3.771,0.303,6.149,140.36937200000003
607,87,cell_6,3.7720000000000002,0.303,6.149,140.36937200000003
608,87,cell_average,3.8046666666666673,0.30349999999999994,6.149,140.36937200000003
609,88,cell_1,3.862,0.305,6.305,143.93054
610,88,cell_2,3.862,0.304,6.305,143.93054
611,88,cell_3,3.866,0.303,6.305,143.93054
612,88,cell_4,3.6950000000000003,0.303,6.305,143.93054
613,88,cell_5,3.771,0.303,6.305,143.93054
614,88,cell_6,3.7720000000000002,0.303,6.305,143.93054
615,88,cell_average,3.8046666666666673,0.30349999999999994,6.305,143.93054
616,89,cell_1,3.86,0.305,6.305,143.85488
617,89,cell_2,3.861,0.304,6.305,143.85488
618,89,cell_3,3.861,0.303,6.305,143.85488
619,89,cell_4,3.6910000000000003,0.303,6.305,143.85488
620,89,cell_5,3.771,0.303,6.305,143.85488
621,89,cell_6,3.7720000000000002,0.303,6.305,143.85488
622,89,cell_average,3.802666666666667,0.30349999999999994,6.305,143.85488
623,90,cell_1,3.86,0.305,6.227,142.07523200000003
624,90,cell_2,3.861,0.304,6.227,142.07523200000003
625,90,cell_3,3.861,0.303,6.227,142.07523200000003
626,90,cell_4,3.6910000000000003,0.303,6.227,142.07523200000003
627,90,cell_5,3.771,0.303,6.227,142.07523200000003
628,90,cell_6,3.7720000000000002,0.303,6.227,142.07523200000003
629,90,cell_average,3.802666666666667,0.30349999999999994,6.227,142.07523200000003
630,91,cell_1,3.86,0.305,6.149,140.264839
631,91,cell_2,3.861,0.304,6.149,140.264839
632,91,cell_3,3.861,0.303,6.149,140.264839
633,91,cell_4,3.689,0.303,6.149,140.264839
634,91,cell_5,3.77,0.303,6.149,140.264839
635,91,cell_6,3.77,0.303,6.149,140.264839
636,91,cell_average,3.801833333333333,0.30349999999999994,6.149,140.264839
637,92,cell_1,3.86,0.305,6.305,143.823355
638,92,cell_2,3.861,0.304,6.305,143.823355
639,92,cell_3,3.861,0.303,6.305,143.823355
640,92,cell_4,3.689,0.303,6.305,143.823355
641,92,cell_5,3.77,0.303,6.305,143.823355
642,92,cell_6,3.77,0.303,6.305,143.823355
643,92,cell_average,3.801833333333333,0.30349999999999994,6.305,143.823355
644,93,cell_1,3.855,0.305,6.305,143.72878
645,93,cell_2,3.858,0.304,6.305,143.72878
646,93,cell_3,3.857,0.303,6.305,143.72878
647,93,cell_4,3.686,0.303,6.305,143.72878
648,93,cell_5,3.77,0.303,6.305,143.72878
649,93,cell_6,3.77,0.303,6.305,143.72878
650,93,cell_average,3.7993333333333332,0.30349999999999994,6.305,143.72878
651,94,cell_1,3.855,0.305,6.227,141.882195
652,94,cell_2,3.858,0.304,6.227,141.882195
653,94,cell_3,3.857,0.303,6.227,141.882195
654,94,cell_4,3.68,0.303,6.227,141.882195
655,94,cell_5,3.767,0.303,6.227,141.882195
656,94,cell_6,3.7680000000000002,0.303,6.227,141.882195
657,94,cell_average,3.7975,0.30349999999999994,6.227,141.882195
658,95,cell_1,3.855,0.305,6.227,141.932011
659,95,cell_2,3.857,0.304,6.227,141.932011
660,95,cell_3,3.857,0.303,6.227,141.932011
661,95,cell_4,3.689,0.303,6.227,141.932011
662,95,cell_5,3.767,0.303,6.227,141.932011
663,95,cell_6,3.7680000000000002,0.303,6.227,141.932011
664,95,cell_average,3.798833333333333,0.30349999999999994,6.227,141.932011
665,96,cell_1,3.855,0.305,6.227,141.932011
666,96,cell_2,3.857,0.304,6.227,141.932011
667,96,cell_3,3.857,0.303,6.227,141.932011
668,96,cell_4,3.689,0.303,6.227,141.932011
669,96,cell_5,3.767,0.303,6.227,141.932011
670,96,cell_6,3.7680000000000002,0.303,6.227,141.932011
671,96,cell_average,3.798833333333333,0.30349999999999994,6.227,141.932011
672,97,cell_1,3.854,0.305,6.305,143.65311999999997
673,97,cell_2,3.856,0.304,6.305,143.65311999999997
674,97,cell_3,3.854,0.303,6.305,143.65311999999997
675,97,cell_4,3.686,0.303,6.305,143.65311999999997
676,97,cell_5,3.767,0.303,6.305,143.65311999999997
677,97,cell_6,3.767,0.303,6.305,143.65311999999997
678,97,cell_average,3.797333333333333,0.30349999999999994,6.305,143.65311999999997
679,98,cell_1,3.854,0.305,6.227,141.900876
680,98,cell_2,3.858,0.304,6.227,141.900876
681,98,cell_3,3.856,0.303,6.227,141.900876
682,98,cell_4,3.686,0.303,6.227,141.900876
683,98,cell_5,3.767,0.303,6.227,141.900876
684,98,cell_6,3.767,0.303,6.227,141.900876
685,98,cell_average,3.798,0.30349999999999994,6.227,141.900876
686,99,cell_1,3.849,0.305,6.227,141.81369800000002
687,99,cell_2,3.854,0.304,6.227,141.81369800000002
688,99,cell_3,3.855,0.303,6.227,141.81369800000002
689,99,cell_4,3.686,0.303,6.227,141.81369800000002
690,99,cell_5,3.765,0.303,6.227,141.81369800000002
691,99,cell_6,3.765,0.303,6.227,141.81369800000002
692,99,cell_average,3.795666666666667,0.30349999999999994,6.227,141.81369800000002
693,100,cell_1,3.849,0.305,6.305,143.608985
694,100,cell_2,3.857,0.304,6.305,143.608985
695,100,cell_3,3.855,0.303,6.305,143.608985
696,100,cell_4,3.686,0.303,6.305,143.608985
697,100,cell_5,3.765,0.303,6.305,143.608985
698,100,cell_6,3.765,0.303,6.305,143.608985
699,100,cell_average,3.7961666666666667,0.30349999999999994,6.305,143.608985
700,101,cell_1,3.852,0.305,6.305,143.45766499999996
701,101,cell_2,3.854,0.304,6.305,143.45766499999996
702,101,cell_3,3.851,0.303,6.305,143.45766499999996
703,101,cell_4,3.6710000000000003,0.303,6.305,143.45766499999996
704,101,cell_5,3.761,0.303,6.305,143.45766499999996
705,101,cell_6,3.7640000000000002,0.303,6.305,143.45766499999996
706,101,cell_average,3.7921666666666662,0.30349999999999994,6.305,143.45766499999996
707,102,cell_1,3.852,0.305,6.305,143.520715
708,102,cell_2,3.854,0.304,6.305,143.520715
709,102,cell_3,3.854,0.303,6.305,143.520715
710,102,cell_4,3.678,0.303,6.305,143.520715
711,102,cell_5,3.761,0.303,6.305,143.520715
712,102,cell_6,3.7640000000000002,0.303,6.305,143.520715
713,102,cell_average,3.793833333333333,0.30349999999999994,6.305,143.520715
714,103,cell_1,3.851,0.305,6.227,141.72652
715,103,cell_2,3.852,0.304,6.227,141.72652
716,103,cell_3,3.85,0.303,6.227,141.72652
717,103,cell_4,3.682,0.303,6.227,141.72652
718,103,cell_5,3.761,0.303,6.227,141.72652
719,103,cell_6,3.7640000000000002,0.303,6.227,141.72652
720,103,cell_average,3.793333333333333,0.30349999999999994,6.227,141.72652
721,104,cell_1,3.849,0.305,6.382000000000001,145.241556
722,104,cell_2,3.854,0.304,6.382000000000001,145.241556
723,104,cell_3,3.852,0.303,6.382000000000001,145.241556
724,104,cell_4,3.678,0.303,6.382000000000001,145.241556
725,104,cell_5,3.761,0.303,6.382000000000001,145.241556
726,104,cell_6,3.7640000000000002,0.303,6.382000000000001,145.241556
727,104,cell_average,3.7929999999999997,0.30349999999999994,6.382000000000001,145.241556
728,105,cell_1,3.849,0.305,6.382000000000001,145.20964600000002
729,105,cell_2,3.854,0.304,6.382000000000001,145.20964600000002
730,105,cell_3,3.851,0.303,6.382000000000001,145.20964600000002
731,105,cell_4,3.676,0.303,6.382000000000001,145.20964600000002
732,105,cell_5,3.761,0.303,6.382000000000001,145.20964600000002
733,105,cell_6,3.762,0.303,6.382000000000001,145.20964600000002
734,105,cell_average,3.7921666666666667,0.30349999999999994,6.382000000000001,145.20964600000002
735,106,cell_1,3.849,0.305,6.227,141.720293
736,106,cell_2,3.854,0.304,6.227,141.720293
737,106,cell_3,3.851,0.303,6.227,141.720293
738,106,cell_4,3.682,0.303,6.227,141.720293
739,106,cell_5,3.761,0.303,6.227,141.720293
740,106,cell_6,3.762,0.303,6.227,141.720293
741,106,cell_average,3.7931666666666666,0.30349999999999994,6.227,141.720293
742,107,cell_1,3.849,0.305,6.227,141.682931
743,107,cell_2,3.852,0.304,6.227,141.682931
744,107,cell_3,3.847,0.303,6.227,141.682931
745,107,cell_4,3.682,0.303,6.227,141.682931
746,107,cell_5,3.761,0.303,6.227,141.682931
747,107,cell_6,3.762,0.303,6.227,141.682931
748,107,cell_average,3.7921666666666667,0.30349999999999994,6.227,141.682931
749,108,cell_1,3.849,0.305,6.305,143.457665
750,108,cell_2,3.852,0.304,6.305,143.457665
751,108,cell_3,3.847,0.303,6.305,143.457665
752,108,cell_4,3.682,0.303,6.305,143.457665
753,108,cell_5,3.761,0.303,6.305,143.457665
754,108,cell_6,3.762,0.303,6.305,143.457665
755,108,cell_average,3.7921666666666667,0.30349999999999994,6.305,143.457665
756,109,cell_1,3.849,0.305,6.382000000000001,145.152208
757,109,cell_2,3.852,0.304,6.382000000000001,145.152208
758,109,cell_3,3.847,0.303,6.382000000000001,145.152208
759,109,cell_4,3.678,0.303,6.382000000000001,145.152208
760,109,cell_5,3.759,0.303,6.382000000000001,145.152208
761,109,cell_6,3.759,0.303,6.382000000000001,145.152208
762,109,cell_average,3.7906666666666666,0.30349999999999994,6.382000000000001,145.152208
763,110,cell_1,3.849,0.305,6.305,143.40091999999999
764,110,cell_2,3.852,0.304,6.305,143.40091999999999
765,110,cell_3,3.847,0.303,6.305,143.40091999999999
766,110,cell_4,3.678,0.303,6.305,143.40091999999999
767,110,cell_5,3.759,0.303,6.305,143.40091999999999
768,110,cell_6,3.759,0.303,6.305,143.40091999999999
769,110,cell_average,3.7906666666666666,0.30349999999999994,6.305,143.40091999999999
770,111,cell_1,3.846,0.305,6.305,143.33156499999998
771,111,cell_2,3.847,0.304,6.305,143.33156499999998
772,111,cell_3,3.844,0.303,6.305,143.33156499999998
773,111,cell_4,3.678,0.303,6.305,143.33156499999998
774,111,cell_5,3.759,0.303,6.305,143.33156499999998
775,111,cell_6,3.759,0.303,6.305,143.33156499999998
776,111,cell_average,3.7888333333333333,0.30349999999999994,6.305,143.33156499999998
777,112,cell_1,3.846,0.305,6.382000000000001,145.082006
778,112,cell_2,3.847,0.304,6.382000000000001,145.082006
779,112,cell_3,3.844,0.303,6.382000000000001,145.082006
780,112,cell_4,3.678,0.303,6.382000000000001,145.082006
781,112,cell_5,3.759,0.303,6.382000000000001,145.082006
782,112,cell_6,3.759,0.303,6.382000000000001,145.082006
783,112,cell_average,3.7888333333333333,0.30349999999999994,6.382000000000001,145.082006
784,113,cell_1,3.846,0.305,6.382000000000001,145.005422
785,113,cell_2,3.847,0.304,6.382000000000001,145.005422
786,113,cell_3,3.845,0.303,6.382000000000001,145.005422
787,113,cell_4,3.672,0.303,6.382000000000001,145.005422
788,113,cell_5,3.755,0.303,6.382000000000001,145.005422
789,113,cell_6,3.7560000000000002,0.303,6.382000000000001,145.005422
790,113,cell_average,3.7868333333333335,0.30349999999999994,6.382000000000001,145.005422
791,114,cell_1,3.846,0.305,6.305,143.25590499999998
792,114,cell_2,3.847,0.304,6.305,143.25590499999998
793,114,cell_3,3.845,0.303,6.305,143.25590499999998
794,114,cell_4,3.672,0.303,6.305,143.25590499999998
795,114,cell_5,3.755,0.303,6.305,143.25590499999998
796,114,cell_6,3.7560000000000002,0.303,6.305,143.25590499999998
797,114,cell_average,3.7868333333333335,0.30349999999999994,6.305,143.25590499999998
798,115,cell_1,3.846,0.305,6.227,141.440078
799,115,cell_2,3.844,0.304,6.227,141.440078
800,115,cell_3,3.841,0.303,6.227,141.440078
801,115,cell_4,3.672,0.303,6.227,141.440078
802,115,cell_5,3.755,0.303,6.227,141.440078
803,115,cell_6,3.7560000000000002,0.303,6.227,141.440078
804,115,cell_average,3.7856666666666663,0.30349999999999994,6.227,141.440078
805,116,cell_1,3.843,0.305,6.382000000000001,144.960748
806,116,cell_2,3.844,0.304,6.382000000000001,144.960748
807,116,cell_3,3.844,0.303,6.382000000000001,144.960748
808,116,cell_4,3.672,0.303,6.382000000000001,144.960748
809,116,cell_5,3.755,0.303,6.382000000000001,144.960748
810,116,cell_6,3.7560000000000002,0.303,6.382000000000001,144.960748
811,116,cell_average,3.7856666666666663,0.30349999999999994,6.382000000000001,144.960748
812,117,cell_1,3.843,0.305,6.305,143.167635
813,117,cell_2,3.84,0.304,6.305,143.167635
814,117,cell_3,3.841,0.303,6.305,143.167635
815,117,cell_4,3.6710000000000003,0.303,6.305,143.167635
816,117,cell_5,3.755,0.303,6.305,143.167635
817,117,cell_6,3.757,0.303,6.305,143.167635
818,117,cell_average,3.7845,0.30349999999999994,6.305,143.167635
819,118,cell_1,3.841,0.305,6.305,143.155025
820,118,cell_2,3.84,0.304,6.305,143.155025
821,118,cell_3,3.841,0.303,6.305,143.155025
822,118,cell_4,3.6710000000000003,0.303,6.305,143.155025
823,118,cell_5,3.755,0.303,6.305,143.155025
824,118,cell_6,3.757,0.303,6.305,143.155025
825,118,cell_average,3.784166666666667,0.30349999999999994,6.305,143.155025
826,119,cell_1,3.841,0.305,6.305,143.14872
827,119,cell_2,3.845,0.304,6.305,143.14872
828,119,cell_3,3.843,0.303,6.305,143.14872
829,119,cell_4,3.668,0.303,6.305,143.14872
830,119,cell_5,3.753,0.303,6.305,143.14872
831,119,cell_6,3.754,0.303,6.305,143.14872
832,119,cell_average,3.7840000000000003,0.30349999999999994,6.305,143.14872
833,120,cell_1,3.843,0.305,6.382000000000001,144.90969200000004
834,120,cell_2,3.845,0.304,6.382000000000001,144.90969200000004
835,120,cell_3,3.843,0.303,6.382000000000001,144.90969200000004
836,120,cell_4,3.668,0.303,6.382000000000001,144.90969200000004
837,120,cell_5,3.753,0.303,6.382000000000001,144.90969200000004
838,120,cell_6,3.754,0.303,6.382000000000001,144.90969200000004
839,120,cell_average,3.784333333333334,0.30349999999999994,6.382000000000001,144.90969200000004
840,121,cell_1,3.843,0.305,6.382000000000001,144.80119800000003
841,121,cell_2,3.841,0.304,6.382000000000001,144.80119800000003
842,121,cell_3,3.84,0.303,6.382000000000001,144.80119800000003
843,121,cell_4,3.664,0.303,6.382000000000001,144.80119800000003
844,121,cell_5,3.75,0.303,6.382000000000001,144.80119800000003
845,121,cell_6,3.751,0.303,6.382000000000001,144.80119800000003
846,121,cell_average,3.7815000000000007,0.30349999999999994,6.382000000000001,144.80119800000003
847,122,cell_1,3.843,0.305,6.305,143.054145
848,122,cell_2,3.841,0.304,6.305,143.054145
849,122,cell_3,3.84,0.303,6.305,143.054145
850,122,cell_4,3.664,0.303,6.305,143.054145
851,122,cell_5,3.75,0.303,6.305,143.054145
852,122,cell_6,3.751,0.303,6.305,143.054145
853,122,cell_average,3.7815000000000007,0.30349999999999994,6.305,143.054145
854,123,cell_1,3.838,0.305,6.227,141.309311
855,123,cell_2,3.841,0.304,6.227,141.309311
856,123,cell_3,3.84,0.303,6.227,141.309311
